date,j,flow_taf
9/30/2003,SR_RLL_CMB,0
10/31/1921,SR_SCAGG,9.564
11/30/1921,SR_SCAGG,16.367
12/31/1921,SR_SCAGG,15.244
1/31/1922,SR_SCAGG,35.237
2/28/1922,SR_SCAGG,35.625
3/31/1922,SR_SCAGG,21.981
4/30/1922,SR_SCAGG,9.539
5/31/1922,SR_SCAGG,2.853
6/30/1922,SR_SCAGG,0.323
7/31/1922,SR_SCAGG,0.968
8/31/1922,SR_SCAGG,0
9/30/1922,SR_SCAGG,1.046
10/31/1922,SR_SCAGG,5.06
11/30/1922,SR_SCAGG,13.171
12/31/1922,SR_SCAGG,19.586
1/31/1923,SR_SCAGG,19.926
2/28/1923,SR_SCAGG,22.164
3/31/1923,SR_SCAGG,17.48
4/30/1923,SR_SCAGG,8.945
5/31/1923,SR_SCAGG,2.238
6/30/1923,SR_SCAGG,0.487
7/31/1923,SR_SCAGG,0.209
8/31/1923,SR_SCAGG,1.605
9/30/1923,SR_SCAGG,2.078
10/31/1923,SR_SCAGG,7.62
11/30/1923,SR_SCAGG,5.963
12/31/1923,SR_SCAGG,15.074
1/31/1924,SR_SCAGG,16.018
2/29/1924,SR_SCAGG,11.178
3/31/1924,SR_SCAGG,8.364
4/30/1924,SR_SCAGG,4.479
5/31/1924,SR_SCAGG,9.397
6/30/1924,SR_SCAGG,0.774
7/31/1924,SR_SCAGG,0.297
8/31/1924,SR_SCAGG,0.916
9/30/1924,SR_SCAGG,2.943
10/31/1924,SR_SCAGG,3.656
11/30/1924,SR_SCAGG,12.941
12/31/1924,SR_SCAGG,17.834
1/31/1925,SR_SCAGG,18.613
2/28/1925,SR_SCAGG,16.799
3/31/1925,SR_SCAGG,16.18
4/30/1925,SR_SCAGG,4.476
5/31/1925,SR_SCAGG,2.738
6/30/1925,SR_SCAGG,0.702
7/31/1925,SR_SCAGG,0.111
8/31/1925,SR_SCAGG,0.174
9/30/1925,SR_SCAGG,1.147
10/31/1925,SR_SCAGG,3.656
11/30/1925,SR_SCAGG,12.941
12/31/1925,SR_SCAGG,17.834
1/31/1926,SR_SCAGG,18.613
2/28/1926,SR_SCAGG,16.799
3/31/1926,SR_SCAGG,16.18
4/30/1926,SR_SCAGG,4.476
5/31/1926,SR_SCAGG,2.738
6/30/1926,SR_SCAGG,0.702
7/31/1926,SR_SCAGG,0.111
8/31/1926,SR_SCAGG,0.174
9/30/1926,SR_SCAGG,1.147
10/31/1926,SR_SCAGG,8.687
11/30/1926,SR_SCAGG,18.915
12/31/1926,SR_SCAGG,30.526
1/31/1927,SR_SCAGG,32.708
2/28/1927,SR_SCAGG,23.514
3/31/1927,SR_SCAGG,27.453
4/30/1927,SR_SCAGG,16.833
5/31/1927,SR_SCAGG,2.001
6/30/1927,SR_SCAGG,0.569
7/31/1927,SR_SCAGG,0.167
8/31/1927,SR_SCAGG,0.461
9/30/1927,SR_SCAGG,1.757
10/31/1927,SR_SCAGG,9.564
11/30/1927,SR_SCAGG,16.367
12/31/1927,SR_SCAGG,15.244
1/31/1928,SR_SCAGG,35.237
2/29/1928,SR_SCAGG,35.625
3/31/1928,SR_SCAGG,21.981
4/30/1928,SR_SCAGG,9.539
5/31/1928,SR_SCAGG,2.853
6/30/1928,SR_SCAGG,0.323
7/31/1928,SR_SCAGG,0.968
8/31/1928,SR_SCAGG,0
9/30/1928,SR_SCAGG,1.046
10/31/1928,SR_SCAGG,7.62
11/30/1928,SR_SCAGG,5.963
12/31/1928,SR_SCAGG,15.074
1/31/1929,SR_SCAGG,16.018
2/28/1929,SR_SCAGG,11.178
3/31/1929,SR_SCAGG,8.364
4/30/1929,SR_SCAGG,4.479
5/31/1929,SR_SCAGG,9.397
6/30/1929,SR_SCAGG,0.774
7/31/1929,SR_SCAGG,0.297
8/31/1929,SR_SCAGG,0.916
9/30/1929,SR_SCAGG,2.943
10/31/1929,SR_SCAGG,3.656
11/30/1929,SR_SCAGG,12.941
12/31/1929,SR_SCAGG,17.834
1/31/1930,SR_SCAGG,18.613
2/28/1930,SR_SCAGG,16.799
3/31/1930,SR_SCAGG,16.18
4/30/1930,SR_SCAGG,4.476
5/31/1930,SR_SCAGG,2.738
6/30/1930,SR_SCAGG,0.702
7/31/1930,SR_SCAGG,0.111
8/31/1930,SR_SCAGG,0.174
9/30/1930,SR_SCAGG,1.147
10/31/1930,SR_SCAGG,7.62
11/30/1930,SR_SCAGG,5.963
12/31/1930,SR_SCAGG,15.074
1/31/1931,SR_SCAGG,24.214
2/28/1931,SR_SCAGG,14.005
3/31/1931,SR_SCAGG,6.596
4/30/1931,SR_SCAGG,3.976
5/31/1931,SR_SCAGG,9.577
6/30/1931,SR_SCAGG,0.542
7/31/1931,SR_SCAGG,0
8/31/1931,SR_SCAGG,0
9/30/1931,SR_SCAGG,0
10/31/1931,SR_SCAGG,0.904
11/30/1931,SR_SCAGG,21.685
12/31/1931,SR_SCAGG,48.971
1/31/1932,SR_SCAGG,24.034
2/29/1932,SR_SCAGG,26.022
3/31/1932,SR_SCAGG,2.349
4/30/1932,SR_SCAGG,3.343
5/31/1932,SR_SCAGG,0.813
6/30/1932,SR_SCAGG,0
7/31/1932,SR_SCAGG,0
8/31/1932,SR_SCAGG,0
9/30/1932,SR_SCAGG,0
10/31/1932,SR_SCAGG,0
11/30/1932,SR_SCAGG,3.885
12/31/1932,SR_SCAGG,18.07
1/31/1933,SR_SCAGG,34.876
2/28/1933,SR_SCAGG,1.988
3/31/1933,SR_SCAGG,17.438
4/30/1933,SR_SCAGG,1.355
5/31/1933,SR_SCAGG,4.066
6/30/1933,SR_SCAGG,0.09
7/31/1933,SR_SCAGG,0
8/31/1933,SR_SCAGG,0
9/30/1933,SR_SCAGG,0
10/31/1933,SR_SCAGG,8.674
11/30/1933,SR_SCAGG,0
12/31/1933,SR_SCAGG,32.527
1/31/1934,SR_SCAGG,7.047
2/28/1934,SR_SCAGG,25.75
3/31/1934,SR_SCAGG,0
4/30/1934,SR_SCAGG,1.717
5/31/1934,SR_SCAGG,9.306
6/30/1934,SR_SCAGG,3.976
7/31/1934,SR_SCAGG,0
8/31/1934,SR_SCAGG,0
9/30/1934,SR_SCAGG,3.885
10/31/1934,SR_SCAGG,4.969
11/30/1934,SR_SCAGG,22.498
12/31/1934,SR_SCAGG,29.816
1/31/1935,SR_SCAGG,34.063
2/28/1935,SR_SCAGG,4.156
3/31/1935,SR_SCAGG,30.268
4/30/1935,SR_SCAGG,27.377
5/31/1935,SR_SCAGG,0
6/30/1935,SR_SCAGG,0
7/31/1935,SR_SCAGG,0
8/31/1935,SR_SCAGG,3.162
9/30/1935,SR_SCAGG,0
10/31/1935,SR_SCAGG,7.59
11/30/1935,SR_SCAGG,2.078
12/31/1935,SR_SCAGG,10.481
1/31/1936,SR_SCAGG,15.902
2/29/1936,SR_SCAGG,48.7
3/31/1936,SR_SCAGG,7.951
4/30/1936,SR_SCAGG,10.391
5/31/1936,SR_SCAGG,7.319
6/30/1936,SR_SCAGG,3.524
7/31/1936,SR_SCAGG,0.181
8/31/1936,SR_SCAGG,0
9/30/1936,SR_SCAGG,0
10/31/1936,SR_SCAGG,7.68
11/30/1936,SR_SCAGG,0.271
12/31/1936,SR_SCAGG,34.876
1/31/1937,SR_SCAGG,28.371
2/28/1937,SR_SCAGG,35.78
3/31/1937,SR_SCAGG,56.38
4/30/1937,SR_SCAGG,6.867
5/31/1937,SR_SCAGG,0.452
6/30/1937,SR_SCAGG,0.632
7/31/1937,SR_SCAGG,0
8/31/1937,SR_SCAGG,0
9/30/1937,SR_SCAGG,0
10/31/1937,SR_SCAGG,3.433
11/30/1937,SR_SCAGG,10.029
12/31/1937,SR_SCAGG,31.533
1/31/1938,SR_SCAGG,37.406
2/28/1938,SR_SCAGG,57.103
3/31/1938,SR_SCAGG,38.219
4/30/1938,SR_SCAGG,10.029
5/31/1938,SR_SCAGG,0
6/30/1938,SR_SCAGG,0
7/31/1938,SR_SCAGG,0
8/31/1938,SR_SCAGG,0
9/30/1938,SR_SCAGG,1.355
10/31/1938,SR_SCAGG,10.933
11/30/1938,SR_SCAGG,11.565
12/31/1938,SR_SCAGG,13.372
1/31/1939,SR_SCAGG,22.95
2/28/1939,SR_SCAGG,14.005
3/31/1939,SR_SCAGG,18.974
4/30/1939,SR_SCAGG,3.976
5/31/1939,SR_SCAGG,2.982
6/30/1939,SR_SCAGG,0
7/31/1939,SR_SCAGG,0
8/31/1939,SR_SCAGG,0.09
9/30/1939,SR_SCAGG,2.168
10/31/1939,SR_SCAGG,9.487
11/30/1939,SR_SCAGG,1.717
12/31/1939,SR_SCAGG,4.608
1/31/1940,SR_SCAGG,50.778
2/29/1940,SR_SCAGG,59.994
3/31/1940,SR_SCAGG,30.358
4/30/1940,SR_SCAGG,2.62
5/31/1940,SR_SCAGG,1.897
6/30/1940,SR_SCAGG,0
7/31/1940,SR_SCAGG,0
8/31/1940,SR_SCAGG,0
9/30/1940,SR_SCAGG,2.349
10/31/1940,SR_SCAGG,3.524
11/30/1940,SR_SCAGG,4.879
12/31/1940,SR_SCAGG,56.651
1/31/1941,SR_SCAGG,40.026
2/28/1941,SR_SCAGG,49.875
3/31/1941,SR_SCAGG,38.942
4/30/1941,SR_SCAGG,31.623
5/31/1941,SR_SCAGG,4.066
6/30/1941,SR_SCAGG,0.271
7/31/1941,SR_SCAGG,0
8/31/1941,SR_SCAGG,0.181
9/30/1941,SR_SCAGG,0
10/31/1941,SR_SCAGG,7.409
11/30/1941,SR_SCAGG,3.976
12/31/1941,SR_SCAGG,52.585
1/31/1942,SR_SCAGG,40.388
2/28/1942,SR_SCAGG,15.721
3/31/1942,SR_SCAGG,19.606
4/30/1942,SR_SCAGG,22.407
5/31/1942,SR_SCAGG,7.59
6/30/1942,SR_SCAGG,0
7/31/1942,SR_SCAGG,0
8/31/1942,SR_SCAGG,0
9/30/1942,SR_SCAGG,1.265
10/31/1942,SR_SCAGG,9.487
11/30/1942,SR_SCAGG,14.276
12/31/1942,SR_SCAGG,12.559
1/31/1943,SR_SCAGG,43.098
2/28/1943,SR_SCAGG,21.594
3/31/1943,SR_SCAGG,23.672
4/30/1943,SR_SCAGG,12.198
5/31/1943,SR_SCAGG,0
6/30/1943,SR_SCAGG,0.09
7/31/1943,SR_SCAGG,0
8/31/1943,SR_SCAGG,0
9/30/1943,SR_SCAGG,0
10/31/1943,SR_SCAGG,2.62
11/30/1943,SR_SCAGG,4.066
12/31/1943,SR_SCAGG,11.836
1/31/1944,SR_SCAGG,17.799
2/29/1944,SR_SCAGG,49.152
3/31/1944,SR_SCAGG,6.505
4/30/1944,SR_SCAGG,8.583
5/31/1944,SR_SCAGG,3.524
6/30/1944,SR_SCAGG,0.271
7/31/1944,SR_SCAGG,0
8/31/1944,SR_SCAGG,0
9/30/1944,SR_SCAGG,0
10/31/1944,SR_SCAGG,14.005
11/30/1944,SR_SCAGG,25.931
12/31/1944,SR_SCAGG,19.968
1/31/1945,SR_SCAGG,3.885
2/28/1945,SR_SCAGG,25.75
3/31/1945,SR_SCAGG,23.853
4/30/1945,SR_SCAGG,1.536
5/31/1945,SR_SCAGG,1.807
6/30/1945,SR_SCAGG,0.361
7/31/1945,SR_SCAGG,0
8/31/1945,SR_SCAGG,0
9/30/1945,SR_SCAGG,0
10/31/1945,SR_SCAGG,14.818
11/30/1945,SR_SCAGG,11.655
12/31/1945,SR_SCAGG,43.911
1/31/1946,SR_SCAGG,8.403
2/28/1946,SR_SCAGG,16.173
3/31/1946,SR_SCAGG,12.198
4/30/1946,SR_SCAGG,0.271
5/31/1946,SR_SCAGG,7.59
6/30/1946,SR_SCAGG,0
7/31/1946,SR_SCAGG,0
8/31/1946,SR_SCAGG,0
9/30/1946,SR_SCAGG,0.452
10/31/1946,SR_SCAGG,0.271
11/30/1946,SR_SCAGG,14.095
12/31/1946,SR_SCAGG,23.943
1/31/1947,SR_SCAGG,0.994
2/28/1947,SR_SCAGG,15.992
3/31/1947,SR_SCAGG,18.342
4/30/1947,SR_SCAGG,3.072
5/31/1947,SR_SCAGG,1.717
6/30/1947,SR_SCAGG,2.711
7/31/1947,SR_SCAGG,0
8/31/1947,SR_SCAGG,0
9/30/1947,SR_SCAGG,0
10/31/1947,SR_SCAGG,9.848
11/30/1947,SR_SCAGG,7.228
12/31/1947,SR_SCAGG,6.957
1/31/1948,SR_SCAGG,1.265
2/29/1948,SR_SCAGG,11.023
3/31/1948,SR_SCAGG,20.149
4/30/1948,SR_SCAGG,34.063
5/31/1948,SR_SCAGG,7.319
6/30/1948,SR_SCAGG,0.361
7/31/1948,SR_SCAGG,0
8/31/1948,SR_SCAGG,0
9/30/1948,SR_SCAGG,0
10/31/1948,SR_SCAGG,3.433
11/30/1948,SR_SCAGG,0.813
12/31/1948,SR_SCAGG,32.165
1/31/1949,SR_SCAGG,5.24
2/28/1949,SR_SCAGG,13.282
3/31/1949,SR_SCAGG,41.652
4/30/1949,SR_SCAGG,0
5/31/1949,SR_SCAGG,3.885
6/30/1949,SR_SCAGG,0
7/31/1949,SR_SCAGG,0.09
8/31/1949,SR_SCAGG,0.904
9/30/1949,SR_SCAGG,0
10/31/1949,SR_SCAGG,2.259
11/30/1949,SR_SCAGG,8.493
12/31/1949,SR_SCAGG,9.758
1/31/1950,SR_SCAGG,28.913
2/28/1950,SR_SCAGG,3.343
3/31/1950,SR_SCAGG,8.855
4/30/1950,SR_SCAGG,6.776
5/31/1950,SR_SCAGG,1.446
6/30/1950,SR_SCAGG,0
7/31/1950,SR_SCAGG,0
8/31/1950,SR_SCAGG,0
9/30/1950,SR_SCAGG,0.994
10/31/1950,SR_SCAGG,14.547
11/30/1950,SR_SCAGG,28.913
12/31/1950,SR_SCAGG,31.714
1/31/1951,SR_SCAGG,16.896
2/28/1951,SR_SCAGG,16.263
3/31/1951,SR_SCAGG,4.518
4/30/1951,SR_SCAGG,4.789
5/31/1951,SR_SCAGG,4.789
6/30/1951,SR_SCAGG,0.09
7/31/1951,SR_SCAGG,0
8/31/1951,SR_SCAGG,0
9/30/1951,SR_SCAGG,1.988
10/31/1951,SR_SCAGG,4.969
11/30/1951,SR_SCAGG,19.335
12/31/1951,SR_SCAGG,36.683
1/31/1952,SR_SCAGG,57.283
2/29/1952,SR_SCAGG,8.312
3/31/1952,SR_SCAGG,37.587
4/30/1952,SR_SCAGG,11.384
5/31/1952,SR_SCAGG,0.723
6/30/1952,SR_SCAGG,0.181
7/31/1952,SR_SCAGG,0.361
8/31/1952,SR_SCAGG,0
9/30/1952,SR_SCAGG,0
10/31/1952,SR_SCAGG,0.09
11/30/1952,SR_SCAGG,12.83
12/31/1952,SR_SCAGG,41.201
1/31/1953,SR_SCAGG,12.649
2/28/1953,SR_SCAGG,0.181
3/31/1953,SR_SCAGG,8.674
4/30/1953,SR_SCAGG,6.776
5/31/1953,SR_SCAGG,3.433
6/30/1953,SR_SCAGG,0.723
7/31/1953,SR_SCAGG,0
8/31/1953,SR_SCAGG,0.813
9/30/1953,SR_SCAGG,0
10/31/1953,SR_SCAGG,1.807
11/30/1953,SR_SCAGG,15.721
12/31/1953,SR_SCAGG,4.518
1/31/1954,SR_SCAGG,19.968
2/28/1954,SR_SCAGG,15.541
3/31/1954,SR_SCAGG,27.015
4/30/1954,SR_SCAGG,3.524
5/31/1954,SR_SCAGG,1.084
6/30/1954,SR_SCAGG,1.084
7/31/1954,SR_SCAGG,0
8/31/1954,SR_SCAGG,0
9/30/1954,SR_SCAGG,0
10/31/1954,SR_SCAGG,0
11/30/1954,SR_SCAGG,11.927
12/31/1954,SR_SCAGG,26.744
1/31/1955,SR_SCAGG,37.316
2/28/1955,SR_SCAGG,13.824
3/31/1955,SR_SCAGG,0.452
4/30/1955,SR_SCAGG,10.119
5/31/1955,SR_SCAGG,6.686
6/30/1955,SR_SCAGG,0
7/31/1955,SR_SCAGG,0
8/31/1955,SR_SCAGG,0
9/30/1955,SR_SCAGG,0
10/31/1955,SR_SCAGG,0.09
11/30/1955,SR_SCAGG,9.577
12/31/1955,SR_SCAGG,83.666
1/31/1956,SR_SCAGG,42.104
2/29/1956,SR_SCAGG,7.861
3/31/1956,SR_SCAGG,0.632
4/30/1956,SR_SCAGG,9.126
5/31/1956,SR_SCAGG,10.391
6/30/1956,SR_SCAGG,0
7/31/1956,SR_SCAGG,0
8/31/1956,SR_SCAGG,0
9/30/1956,SR_SCAGG,4.066
10/31/1956,SR_SCAGG,4.698
11/30/1956,SR_SCAGG,0
12/31/1956,SR_SCAGG,4.247
1/31/1957,SR_SCAGG,25.208
2/28/1957,SR_SCAGG,24.576
3/31/1957,SR_SCAGG,7.409
4/30/1957,SR_SCAGG,8.493
5/31/1957,SR_SCAGG,10.933
6/30/1957,SR_SCAGG,1.084
7/31/1957,SR_SCAGG,0
8/31/1957,SR_SCAGG,0
9/30/1957,SR_SCAGG,2.44
10/31/1957,SR_SCAGG,8.312
11/30/1957,SR_SCAGG,1.988
12/31/1957,SR_SCAGG,24.847
1/31/1958,SR_SCAGG,26.293
2/28/1958,SR_SCAGG,48.7
3/31/1958,SR_SCAGG,43.64
4/30/1958,SR_SCAGG,33.25
5/31/1958,SR_SCAGG,4.789
6/30/1958,SR_SCAGG,3.704
7/31/1958,SR_SCAGG,0
8/31/1958,SR_SCAGG,0.271
9/30/1958,SR_SCAGG,0.361
10/31/1958,SR_SCAGG,0.09
11/30/1958,SR_SCAGG,2.078
12/31/1958,SR_SCAGG,5.421
1/31/1959,SR_SCAGG,27.558
2/28/1959,SR_SCAGG,44.724
3/31/1959,SR_SCAGG,2.259
4/30/1959,SR_SCAGG,5.421
5/31/1959,SR_SCAGG,0.09
6/30/1959,SR_SCAGG,0
7/31/1959,SR_SCAGG,0
8/31/1959,SR_SCAGG,0
9/30/1959,SR_SCAGG,18.432
10/31/1959,SR_SCAGG,0
11/30/1959,SR_SCAGG,0
12/31/1959,SR_SCAGG,5.692
1/31/1960,SR_SCAGG,26.293
2/29/1960,SR_SCAGG,29.545
3/31/1960,SR_SCAGG,4.337
4/30/1960,SR_SCAGG,7.228
5/31/1960,SR_SCAGG,2.53
6/30/1960,SR_SCAGG,0
7/31/1960,SR_SCAGG,0.181
8/31/1960,SR_SCAGG,0
9/30/1960,SR_SCAGG,0
10/31/1960,SR_SCAGG,0.452
11/30/1960,SR_SCAGG,25.931
12/31/1960,SR_SCAGG,11.655
1/31/1961,SR_SCAGG,12.288
2/28/1961,SR_SCAGG,7.228
3/31/1961,SR_SCAGG,18.342
4/30/1961,SR_SCAGG,6.867
5/31/1961,SR_SCAGG,5.331
6/30/1961,SR_SCAGG,1.084
7/31/1961,SR_SCAGG,0
8/31/1961,SR_SCAGG,0.361
9/30/1961,SR_SCAGG,1.897
10/31/1961,SR_SCAGG,0.542
11/30/1961,SR_SCAGG,23.763
12/31/1961,SR_SCAGG,11.565
1/31/1962,SR_SCAGG,7.319
2/28/1962,SR_SCAGG,50.688
3/31/1962,SR_SCAGG,17.619
4/30/1962,SR_SCAGG,0.904
5/31/1962,SR_SCAGG,0
6/30/1962,SR_SCAGG,0
7/31/1962,SR_SCAGG,0
8/31/1962,SR_SCAGG,0
9/30/1962,SR_SCAGG,0
10/31/1962,SR_SCAGG,41.472
11/30/1962,SR_SCAGG,2.53
12/31/1962,SR_SCAGG,18.07
1/31/1963,SR_SCAGG,36.051
2/28/1963,SR_SCAGG,20.149
3/31/1963,SR_SCAGG,31.894
4/30/1963,SR_SCAGG,27.829
5/31/1963,SR_SCAGG,4.698
6/30/1963,SR_SCAGG,0.181
7/31/1963,SR_SCAGG,0
8/31/1963,SR_SCAGG,0
9/30/1963,SR_SCAGG,2.259
10/31/1963,SR_SCAGG,11.204
11/30/1963,SR_SCAGG,26.835
12/31/1963,SR_SCAGG,1.807
1/31/1964,SR_SCAGG,30.81
2/29/1964,SR_SCAGG,2.078
3/31/1964,SR_SCAGG,10.3
4/30/1964,SR_SCAGG,1.897
5/31/1964,SR_SCAGG,3.433
6/30/1964,SR_SCAGG,5.06
7/31/1964,SR_SCAGG,0
8/31/1964,SR_SCAGG,0.904
9/30/1964,SR_SCAGG,0
10/31/1964,SR_SCAGG,8.674
11/30/1964,SR_SCAGG,24.305
12/31/1964,SR_SCAGG,45.176
1/31/1965,SR_SCAGG,19.245
2/28/1965,SR_SCAGG,4.337
3/31/1965,SR_SCAGG,15.721
4/30/1965,SR_SCAGG,17.438
5/31/1965,SR_SCAGG,0
6/30/1965,SR_SCAGG,0
7/31/1965,SR_SCAGG,0
8/31/1965,SR_SCAGG,1.446
9/30/1965,SR_SCAGG,0
10/31/1965,SR_SCAGG,2.259
11/30/1965,SR_SCAGG,35.96
12/31/1965,SR_SCAGG,28.913
1/31/1966,SR_SCAGG,10.752
2/28/1966,SR_SCAGG,8.855
3/31/1966,SR_SCAGG,3.253
4/30/1966,SR_SCAGG,3.343
5/31/1966,SR_SCAGG,0.542
6/30/1966,SR_SCAGG,0.181
7/31/1966,SR_SCAGG,1.897
8/31/1966,SR_SCAGG,0
9/30/1966,SR_SCAGG,1.717
10/31/1966,SR_SCAGG,0
11/30/1966,SR_SCAGG,27.558
12/31/1966,SR_SCAGG,19.606
1/31/1967,SR_SCAGG,44.002
2/28/1967,SR_SCAGG,1.265
3/31/1967,SR_SCAGG,46.441
4/30/1967,SR_SCAGG,35.147
5/31/1967,SR_SCAGG,0.271
6/30/1967,SR_SCAGG,2.801
7/31/1967,SR_SCAGG,0
8/31/1967,SR_SCAGG,0
9/30/1967,SR_SCAGG,0.181
10/31/1967,SR_SCAGG,1.717
11/30/1967,SR_SCAGG,11.475
12/31/1967,SR_SCAGG,19.426
1/31/1968,SR_SCAGG,48.519
2/29/1968,SR_SCAGG,6.957
3/31/1968,SR_SCAGG,23.672
4/30/1968,SR_SCAGG,5.15
5/31/1968,SR_SCAGG,1.626
6/30/1968,SR_SCAGG,0
7/31/1968,SR_SCAGG,0
8/31/1968,SR_SCAGG,17.709
9/30/1968,SR_SCAGG,0
10/31/1968,SR_SCAGG,2.711
11/30/1968,SR_SCAGG,18.251
12/31/1968,SR_SCAGG,16.715
1/31/1969,SR_SCAGG,50.236
2/28/1969,SR_SCAGG,59.904
3/31/1969,SR_SCAGG,9.668
4/30/1969,SR_SCAGG,15.36
5/31/1969,SR_SCAGG,0.271
6/30/1969,SR_SCAGG,0
7/31/1969,SR_SCAGG,0
8/31/1969,SR_SCAGG,0
9/30/1969,SR_SCAGG,1.265
10/31/1969,SR_SCAGG,5.602
11/30/1969,SR_SCAGG,8.403
12/31/1969,SR_SCAGG,14.185
1/31/1970,SR_SCAGG,36.322
2/28/1970,SR_SCAGG,13.101
3/31/1970,SR_SCAGG,20.42
4/30/1970,SR_SCAGG,1.897
5/31/1970,SR_SCAGG,0.181
6/30/1970,SR_SCAGG,0.904
7/31/1970,SR_SCAGG,0
8/31/1970,SR_SCAGG,0
9/30/1970,SR_SCAGG,0
10/31/1970,SR_SCAGG,3.162
11/30/1970,SR_SCAGG,55.838
12/31/1970,SR_SCAGG,35.509
1/31/1971,SR_SCAGG,8.222
2/28/1971,SR_SCAGG,4.879
3/31/1971,SR_SCAGG,14.095
4/30/1971,SR_SCAGG,11.204
5/31/1971,SR_SCAGG,0.723
6/30/1971,SR_SCAGG,0
7/31/1971,SR_SCAGG,0
8/31/1971,SR_SCAGG,0.09
9/30/1971,SR_SCAGG,1.084
10/31/1971,SR_SCAGG,0
11/30/1971,SR_SCAGG,6.325
12/31/1971,SR_SCAGG,29.726
1/31/1972,SR_SCAGG,10.933
2/29/1972,SR_SCAGG,2.982
3/31/1972,SR_SCAGG,0.632
4/30/1972,SR_SCAGG,4.608
5/31/1972,SR_SCAGG,0
6/30/1972,SR_SCAGG,1.265
7/31/1972,SR_SCAGG,0
8/31/1972,SR_SCAGG,0
9/30/1972,SR_SCAGG,5.421
10/31/1972,SR_SCAGG,19.787
11/30/1972,SR_SCAGG,49.513
12/31/1972,SR_SCAGG,10.662
1/31/1973,SR_SCAGG,46.26
2/28/1973,SR_SCAGG,53.94
3/31/1973,SR_SCAGG,24.847
4/30/1973,SR_SCAGG,0.452
5/31/1973,SR_SCAGG,0.09
6/30/1973,SR_SCAGG,0
7/31/1973,SR_SCAGG,0
8/31/1973,SR_SCAGG,0
9/30/1973,SR_SCAGG,0.361
10/31/1973,SR_SCAGG,20.058
11/30/1973,SR_SCAGG,25.208
12/31/1973,SR_SCAGG,24.124
1/31/1974,SR_SCAGG,22.678
2/28/1974,SR_SCAGG,7.409
3/31/1974,SR_SCAGG,29.816
4/30/1974,SR_SCAGG,15.631
5/31/1974,SR_SCAGG,0
6/30/1974,SR_SCAGG,0.723
7/31/1974,SR_SCAGG,1.626
8/31/1974,SR_SCAGG,0
9/30/1974,SR_SCAGG,0
10/31/1974,SR_SCAGG,10.029
11/30/1974,SR_SCAGG,3.524
12/31/1974,SR_SCAGG,18.251
1/31/1975,SR_SCAGG,7.59
2/28/1975,SR_SCAGG,27.829
3/31/1975,SR_SCAGG,40.749
4/30/1975,SR_SCAGG,11.927
5/31/1975,SR_SCAGG,0.09
6/30/1975,SR_SCAGG,0.361
7/31/1975,SR_SCAGG,1.355
8/31/1975,SR_SCAGG,6.144
9/30/1975,SR_SCAGG,0.09
10/31/1975,SR_SCAGG,11.746
11/30/1975,SR_SCAGG,1.355
12/31/1975,SR_SCAGG,2.349
1/31/1976,SR_SCAGG,2.891
2/29/1976,SR_SCAGG,11.384
3/31/1976,SR_SCAGG,8.583
4/30/1976,SR_SCAGG,5.602
5/31/1976,SR_SCAGG,0
6/30/1976,SR_SCAGG,0.632
7/31/1976,SR_SCAGG,0
8/31/1976,SR_SCAGG,6.415
9/30/1976,SR_SCAGG,9.306
10/31/1976,SR_SCAGG,4.879
11/30/1976,SR_SCAGG,8.403
12/31/1976,SR_SCAGG,7.228
1/31/1977,SR_SCAGG,6.867
2/28/1977,SR_SCAGG,4.969
3/31/1977,SR_SCAGG,17.348
4/30/1977,SR_SCAGG,0.271
5/31/1977,SR_SCAGG,15.36
6/30/1977,SR_SCAGG,0.09
7/31/1977,SR_SCAGG,0.723
8/31/1977,SR_SCAGG,0
9/30/1977,SR_SCAGG,5.24
10/31/1977,SR_SCAGG,1.897
11/30/1977,SR_SCAGG,7.047
12/31/1977,SR_SCAGG,21.142
1/31/1978,SR_SCAGG,63.879
2/28/1978,SR_SCAGG,26.654
3/31/1978,SR_SCAGG,41.11
4/30/1978,SR_SCAGG,29.816
5/31/1978,SR_SCAGG,0
6/30/1978,SR_SCAGG,0
7/31/1978,SR_SCAGG,0
8/31/1978,SR_SCAGG,0
9/30/1978,SR_SCAGG,0.181
10/31/1978,SR_SCAGG,0
11/30/1978,SR_SCAGG,13.463
12/31/1978,SR_SCAGG,3.795
1/31/1979,SR_SCAGG,33.159
2/28/1979,SR_SCAGG,29.003
3/31/1979,SR_SCAGG,20.149
4/30/1979,SR_SCAGG,9.577
5/31/1979,SR_SCAGG,0.904
6/30/1979,SR_SCAGG,0
7/31/1979,SR_SCAGG,0.632
8/31/1979,SR_SCAGG,0
9/30/1979,SR_SCAGG,0
10/31/1979,SR_SCAGG,14.727
11/30/1979,SR_SCAGG,11.655
12/31/1979,SR_SCAGG,29.816
1/31/1980,SR_SCAGG,23.672
2/29/1980,SR_SCAGG,52.404
3/31/1980,SR_SCAGG,18.613
4/30/1980,SR_SCAGG,17.077
5/31/1980,SR_SCAGG,1.175
6/30/1980,SR_SCAGG,0
7/31/1980,SR_SCAGG,6.776
8/31/1980,SR_SCAGG,0
9/30/1980,SR_SCAGG,0
10/31/1980,SR_SCAGG,0.632
11/30/1980,SR_SCAGG,1.355
12/31/1980,SR_SCAGG,13.011
1/31/1981,SR_SCAGG,33.521
2/28/1981,SR_SCAGG,11.746
